date,temp_max,temp_min,precip,snowfall,site
2018-01-27,21.7,7.5,0.0,0.0,C
2018-01-28,7.5,-4.9,0.0,0.0,C
2018-01-29,11.6,-5.0,0.0,0.0,C
2018-01-30,32.1,1.1,0.0,0.0,C
2018-01-31,29.0,-0.6,0.012,0.03267716535433071,C
2018-02-01,2.6,-8.3,0.0,0.0,C
2018-02-02,16.3,-12.5,0.0,0.0,C
2018-02-03,9.0,-7.0,0.201,0.5535433070866141,C
2018-02-04,5.5,-18.0,0.0,0.0,C
2018-02-05,5.5,-12.7,0.0,0.0,C
2018-02-06,12.8,-17.0,0.02,0.05433070866141733,C
2018-02-07,13.3,-15.2,0.0,0.0,C
2018-02-08,5.5,-16.2,0.0,0.0,C
2018-02-09,7.6,-16.0,0.0,0.0,C
2018-02-10,15.3,-12.3,0.0,0.0,C
2018-02-11,14.5,-0.3,0.0,0.0,C
2018-02-12,5.8,-11.1,0.0,0.0,C
2018-02-13,30.7,4.5,0.008,0.021653543307086614,C
2018-02-14,41.5,19.3,0.0,0.0,C
2018-02-15,32.4,1.3,0.0,0.0,C
2018-02-16,29.8,0.8,0.004,0.011023622047244094,C
2018-02-17,25.8,11.4,0.0,0.0,C
2018-02-18,22.5,10.2,0.094,0.26023622047244094,C
2018-02-19,14.5,4.7,0.043,0.13031496062992126,C
2018-02-20,11.5,-6.1,0.181,0.49921259842519683,C
2018-02-21,16.2,-8.3,0.0,0.0,C
2018-02-22,25.7,-4.6,0.067,0.18464566929133858,C
2018-02-23,21.5,-0.8,0.122,0.3362204724409449,C
2018-02-24,19.3,-6.1,0.209,0.5751968503937008,C
2018-02-25,29.4,10.6,0.004,0.011023622047244094,C
2018-02-26,30.1,15.3,0.0,0.0,C
2018-02-27,30.3,9.0,0.0,0.0,C
2018-02-28,27.5,-2.5,0.0,0.0,C
2018-03-01,31.5,4.8,0.0,0.0,C
2018-03-02,34.2,0.3,0.004,0.011023622047244094,C
2018-03-03,39.7,26.5,0.0,0.0,C
2018-03-04,40.9,35.0,0.445,0.0,C
2018-03-05,35.9,29.4,0.665,1.7141732283464568,C
2018-03-06,28.5,9.8,0.0,0.0,C
2018-03-07,24.4,-0.3,0.0,0.0,C
2018-03-08,24.4,7.4,0.0,0.0,C
2018-03-09,30.7,3.8,0.004,0.011023622047244094,C
2018-03-10,35.9,20.0,0.028,0.08661417322834646,C
2018-03-11,33.0,17.5,0.0,0.0,C
2018-03-12,33.1,8.8,0.0,0.0,C
2018-03-13,33.5,11.1,0.0,0.0,C
2018-03-14,40.3,20.2,0.0,0.0,C
2018-03-15,40.2,19.2,0.0,0.0,C
2018-03-16,44.5,20.3,0.0,0.0,C
2018-03-17,46.8,18.6,0.0,0.0,C
2018-03-18,46.0,24.0,0.0,0.0,C
2018-03-19,38.4,30.6,0.154,0.31456692913385825,C
2018-03-20,37.4,28.1,0.051,0.15196850393700786,C
2018-03-21,40.9,26.9,0.031,0.08661417322834646,C
2018-03-22,44.4,26.4,0.0,0.0,C
2018-03-23,40.7,29.8,0.13,0.3578740157480315,C
2018-03-24,37.6,28.2,0.098,0.26023622047244094,C
2018-03-25,35.7,27.8,0.24,0.6618110236220472,C
2018-03-26,34.2,28.3,0.236,0.6401574803149606,C
2018-03-27,42.5,23.1,0.0,0.0,C
2018-03-28,41.1,23.9,0.0,0.0,C
2018-03-29,37.8,22.0,0.004,0.011023622047244094,C
2018-03-30,29.5,15.5,0.299,0.8244094488188976,C
2018-03-31,18.1,9.2,0.102,0.2822834645669291,C
2018-04-01,25.5,7.6,0.0,0.0,C
2018-04-02,28.9,8.2,0.13,0.3578740157480315,C
2018-04-03,18.8,8.9,0.0,0.0,C
2018-04-04,28.7,1.0,0.0,0.0,C
2018-04-05,30.6,7.1,0.157,0.43385826771653546,C
2018-04-06,19.6,4.8,0.004,0.011023622047244094,C
2018-04-07,25.2,6.0,0.0,0.0,C
2018-04-08,31.4,5.2,0.071,0.18464566929133858,C
2018-04-09,35.3,18.0,0.012,0.04330708661417323,C
2018-04-10,44.9,23.1,0.0,0.0,C
2018-04-11,44.9,23.3,0.071,0.15196850393700786,C
2018-04-12,43.8,28.0,0.008,0.021653543307086614,C
2018-04-13,41.3,26.8,0.0,0.0,C
2018-04-14,39.1,25.5,0.0,0.0,C
2018-04-15,37.0,23.5,0.0,0.0,C
2018-04-16,48.4,21.4,0.0,0.0,C
2018-04-17,53.0,23.8,0.0,0.0,C
2018-04-18,53.7,29.9,0.0,0.0,C
2018-04-19,57.5,27.6,0.0,0.0,C
2018-04-20,55.4,30.0,0.0,0.0,C
2018-04-21,61.3,29.2,0.0,0.0,C
2018-04-22,65.6,34.4,0.0,0.0,C
2018-04-23,64.0,38.9,0.0,0.0,C
2018-04-24,54.9,35.1,0.059,0.0,C
2018-04-25,62.6,30.2,0.0,0.0,C
2018-04-26,61.0,43.8,0.0,0.0,C
2018-04-27,55.1,39.5,0.0,0.0,C
2018-04-28,58.3,31.2,0.0,0.0,C
2018-04-29,72.1,42.1,0.0,0.0,C
2018-04-30,78.9,44.7,0.008,0.0,C
2018-05-01,54.8,38.6,0.339,0.0,C
2018-05-02,67.4,34.2,0.004,0.0,C
2018-05-03,70.8,40.5,0.016,0.0,C
2018-05-04,78.5,47.2,0.0,0.0,C
2018-05-05,76.3,48.7,0.0,0.0,C
2018-05-06,79.5,43.9,0.0,0.0,C
2018-05-07,85.0,46.8,0.016,0.0,C
2018-05-08,67.5,55.2,0.358,0.0,C
2018-05-09,73.2,47.3,0.26,0.0,C
2018-05-10,55.8,36.5,0.0,0.0,C
2018-05-11,64.0,34.2,0.0,0.0,C
2018-05-12,68.5,41.4,0.0,0.0,C
2018-05-13,75.4,43.4,0.0,0.0,C
2018-05-14,79.2,50.1,0.0,0.0,C
2018-05-15,80.0,46.8,0.0,0.0,C
2018-05-16,85.7,59.1,0.0,0.0,C
2018-05-17,82.1,56.8,0.11,0.0,C
2018-05-18,77.5,46.6,0.051,0.0,C
2018-05-19,66.5,44.4,0.0,0.0,C
2018-05-20,72.0,40.3,0.0,0.0,C
2018-05-21,74.9,46.3,0.0,0.0,C
2018-05-22,79.2,51.8,0.0,0.0,C
2018-05-23,85.8,59.9,0.11,0.0,C
2018-05-24,91.8,68.3,0.008,0.0,C
2018-05-25,89.7,62.0,0.016,0.0,C
2018-05-26,92.6,62.6,0.0,0.0,C
2018-05-27,93.5,65.0,0.602,0.0,C
2018-05-28,89.3,64.9,0.055,0.0,C
2018-05-29,87.7,66.2,0.016,0.0,C
2018-05-30,79.9,64.8,0.224,0.0,C
2018-05-31,82.7,60.9,0.0,0.0,C
2018-06-01,81.2,62.2,0.358,0.0,C
2018-06-02,71.0,56.1,0.453,0.0,C
2018-06-03,75.7,52.5,0.0,0.0,C
2018-06-04,83.4,53.1,0.0,0.0,C
2018-06-05,84.8,58.5,0.004,0.0,C
2018-06-06,77.4,57.7,0.63,0.0,C
2018-06-07,81.7,51.5,0.0,0.0,C
2018-06-08,78.6,60.3,0.157,0.0,C
2018-06-09,90.3,65.3,0.0,0.0,C
2018-06-10,86.1,64.4,0.0,0.0,C
2018-06-11,71.7,53.0,0.307,0.0,C
2018-06-12,72.5,48.3,0.0,0.0,C
2018-06-13,77.6,51.2,0.0,0.0,C
2018-06-14,82.4,61.8,0.0,0.0,C
2018-06-15,84.6,68.3,0.11,0.0,C
2018-06-16,80.6,67.1,0.748,0.0,C
2018-06-17,77.2,59.6,0.181,0.0,C
2018-06-18,78.3,58.8,0.0,0.0,C
2018-06-19,77.9,62.0,0.035,0.0,C
2018-06-20,81.4,57.2,0.0,0.0,C
2018-06-21,81.6,62.7,0.0,0.0,C
2018-06-22,82.6,63.0,0.0,0.0,C
2018-06-23,80.0,64.1,0.012,0.0,C
2018-06-24,75.8,63.3,0.457,0.0,C
2018-06-25,75.8,61.7,0.138,0.0,C
2018-06-26,80.8,63.0,0.0,0.0,C
2018-06-27,86.1,63.4,0.0,0.0,C
2018-06-28,86.6,63.2,0.047,0.0,C
2018-06-29,83.8,68.5,0.0,0.0,C
2018-06-30,79.2,64.0,0.0,0.0,C
2018-07-01,78.6,61.6,0.0,0.0,C
2018-07-02,82.4,59.6,0.339,0.0,C
2018-07-03,85.5,66.4,0.126,0.0,C
2018-07-04,87.4,67.5,0.067,0.0,C
2018-07-05,77.3,61.4,0.0,0.0,C
2018-07-06,81.0,57.0,0.0,0.0,C
2018-07-07,90.7,68.0,0.0,0.0,C
2018-07-08,87.6,71.1,0.854,0.0,C
2018-07-09,85.3,65.6,0.0,0.0,C
2018-07-10,85.0,66.1,0.201,0.0,C
2018-07-11,91.7,74.6,0.012,0.0,C
2018-07-12,85.6,67.0,0.0,0.0,C
2018-07-13,87.3,63.9,0.0,0.0,C
2018-07-14,87.5,64.4,0.0,0.0,C
2018-07-15,78.7,64.5,0.059,0.0,C
2018-07-16,78.6,61.4,0.0,0.0,C
2018-07-17,78.4,54.5,0.0,0.0,C
2018-07-18,83.8,63.0,0.004,0.0,C
2018-07-19,71.0,64.9,1.205,0.0,C
2018-07-20,76.9,63.1,0.209,0.0,C
2018-07-21,76.9,61.4,0.024,0.0,C
2018-07-22,81.2,63.5,0.071,0.0,C
2018-07-23,78.0,61.7,0.031,0.0,C
2018-07-24,81.5,56.7,0.004,0.0,C
2018-07-25,73.7,60.1,0.35,0.0,C
2018-07-26,70.0,58.1,0.024,0.0,C
2018-07-27,73.9,53.5,0.0,0.0,C
2018-07-28,76.4,53.3,0.0,0.0,C
2018-07-29,78.0,55.6,0.012,0.0,C
2018-07-30,80.6,56.0,0.0,0.0,C
2018-07-31,85.7,62.2,0.051,0.0,C
2018-08-01,66.1,59.5,0.008,0.0,C
2018-08-02,73.5,54.0,0.0,0.0,C
2018-08-03,84.9,63.9,0.0,0.0,C
2018-08-04,85.6,67.8,0.012,0.0,C
2018-08-05,83.8,64.0,0.004,0.0,C
2018-08-06,78.2,61.4,0.083,0.0,C
2018-08-07,83.5,58.8,0.0,0.0,C
2018-08-08,90.8,65.6,0.0,0.0,C
2018-08-09,86.2,63.9,0.0,0.0,C
2018-08-10,89.8,63.2,0.0,0.0,C
2018-08-11,92.5,65.1,0.0,0.0,C
2018-08-12,93.6,71.0,0.0,0.0,C
2018-08-13,91.9,70.6,0.0,0.0,C
2018-08-14,75.1,60.5,0.236,0.0,C
2018-08-15,77.4,54.1,0.0,0.0,C
2018-08-16,83.5,57.2,0.0,0.0,C
2018-08-17,85.4,63.0,0.0,0.0,C
2018-08-18,86.0,63.0,0.0,0.0,C
2018-08-19,72.8,63.5,1.85,0.0,C
2018-08-20,73.8,58.1,0.0,0.0,C
2018-08-21,74.4,57.3,0.0,0.0,C
2018-08-22,79.2,53.2,0.0,0.0,C
2018-08-23,79.1,60.3,0.169,0.0,C
2018-08-24,76.2,64.8,0.622,0.0,C
2018-08-25,82.7,61.1,0.047,0.0,C
2018-08-26,74.8,63.1,0.524,0.0,C
2018-08-27,68.1,54.9,0.122,0.0,C
2018-08-28,62.0,51.2,0.004,0.0,C
2018-08-29,70.2,48.0,0.0,0.0,C
2018-08-30,76.6,58.9,0.0,0.0,C
2018-08-31,79.0,65.8,0.075,0.0,C
2018-09-01,75.9,57.2,0.0,0.0,C
2018-09-02,71.9,58.8,0.079,0.0,C
2018-09-03,79.4,51.0,0.0,0.0,C
2018-09-04,77.4,62.6,0.0,0.0,C
2018-09-05,67.4,51.9,0.0,0.0,C
2018-09-06,72.0,46.9,0.0,0.0,C
2018-09-07,74.4,55.1,0.008,0.0,C
2018-09-08,73.9,56.9,0.0,0.0,C
2018-09-09,75.8,59.2,0.0,0.0,C
2018-09-10,78.1,61.5,0.0,0.0,C
2018-09-11,84.6,64.4,0.0,0.0,C
2018-09-12,81.7,54.8,0.0,0.0,C
2018-09-13,79.6,64.0,0.114,0.0,C
2018-09-14,77.4,55.5,0.11,0.0,C
2018-09-15,79.2,60.2,0.075,0.0,C
2018-09-16,89.1,60.9,0.0,0.0,C
2018-09-17,59.0,47.8,0.051,0.0,C
2018-09-18,65.1,45.5,0.031,0.0,C
2018-09-19,64.9,48.7,0.004,0.0,C
2018-09-20,58.6,49.8,0.74,0.0,C
2018-09-21,59.1,43.4,0.02,0.0,C
2018-09-22,67.0,47.4,0.0,0.0,C
2018-09-23,69.7,47.3,0.0,0.0,C
2018-09-24,62.4,47.4,0.177,0.0,C
2018-09-25,55.8,46.5,0.0,0.0,C
2018-09-26,61.9,40.7,0.004,0.0,C
2018-09-27,54.2,43.7,0.039,0.0,C
2018-09-28,46.0,32.4,0.0,0.0,C
2018-09-29,41.7,31.7,0.169,0.0,C
2018-09-30,46.9,34.2,0.0,0.0,C
2018-10-01,54.1,38.2,0.0,0.0,C
2018-10-02,59.5,44.1,0.0,0.0,C
2018-10-03,55.2,35.2,0.244,0.0,C
2018-10-04,45.4,29.3,0.232,0.18464566929133858,C
2018-10-05,43.9,35.8,0.106,0.0,C
2018-10-06,42.3,33.4,0.0,0.0,C
2018-10-07,46.0,37.0,0.083,0.0,C
2018-10-08,43.4,39.7,0.559,0.0,C
2018-10-09,42.7,39.5,0.283,0.05433070866141733,C
2018-10-10,39.1,32.6,1.024,1.508267716535433,C
2018-10-11,34.9,25.6,0.016,0.04330708661417323,C
2018-10-12,44.5,19.9,0.0,0.0,C
2018-10-13,44.2,29.1,0.028,0.0,C
2018-10-14,37.4,27.5,0.004,0.011023622047244094,C
2018-10-15,49.9,22.5,0.0,0.0,C
2018-10-16,45.3,35.4,0.0,0.0,C
2018-10-17,45.2,27.5,0.0,0.0,C
2018-10-18,65.2,39.4,0.0,0.0,C
2018-10-19,56.8,45.5,0.0,0.0,C
2018-10-20,42.6,28.9,0.0,0.0,C
2018-10-21,53.9,31.1,0.0,0.0,C
2018-10-22,50.3,32.3,0.0,0.0,C
2018-10-23,42.7,22.5,0.0,0.0,C
2018-10-24,51.9,32.2,0.008,0.0,C
2018-10-25,54.5,47.5,0.209,0.0,C
2018-10-26,54.4,40.0,0.055,0.0,C
2018-10-27,52.6,32.1,0.228,0.0,C
2018-10-28,51.8,35.4,0.0,0.0,C
2018-10-29,50.7,32.8,0.071,0.0,C
2018-10-30,53.4,33.0,0.012,0.0,C
2018-10-31,46.0,31.8,0.0,0.0,C
2018-11-01,44.1,25.6,0.012,0.0,C
2018-11-02,42.5,34.9,0.028,0.0,C
2018-11-03,44.1,35.2,0.008,0.0,C
2018-11-04,45.8,35.8,0.0,0.0,C
2018-11-05,44.7,32.3,0.071,0.0,C
2018-11-06,35.8,28.8,0.106,0.22795275590551178,C
2018-11-07,28.4,19.7,0.0,0.0,C
2018-11-08,24.2,15.2,0.0,0.0,C
2018-11-09,20.0,10.0,0.0,0.0,C
2018-11-10,22.8,10.0,0.087,0.22795275590551178,C
2018-11-11,25.4,18.7,0.004,0.011023622047244094,C
2018-11-12,19.6,8.5,0.0,0.0,C
2018-11-13,28.0,8.7,0.0,0.0,C
2018-11-14,50.1,22.1,0.0,0.0,C
2018-11-15,42.3,26.6,0.071,0.1736220472440945,C
2018-11-16,26.0,16.1,0.008,0.021653543307086614,C
2018-11-17,18.1,5.6,0.0,0.0,C
2018-11-18,30.8,13.0,0.016,0.04330708661417323,C
2018-11-19,19.5,5.5,0.02,0.05433070866141733,C
2018-11-20,37.6,6.0,0.016,0.04330708661417323,C
2018-11-21,25.2,16.3,0.0,0.0,C
2018-11-22,36.9,23.3,0.0,0.0,C
2018-11-23,36.6,26.9,0.0,0.0,C
2018-11-24,30.3,21.4,0.0,0.0,C
2018-11-25,21.1,12.5,0.0,0.0,C
2018-11-26,17.1,7.2,0.0,0.0,C
2018-11-27,19.1,5.2,0.0,0.0,C
2018-11-28,27.9,16.1,0.024,0.06496062992125984,C
2018-11-29,36.0,22.2,0.008,0.03267716535433071,C
2018-11-30,33.8,24.1,0.0,0.0,C
2018-12-01,35.7,23.2,0.0,0.0,C
2018-12-02,27.0,19.9,0.0,0.0,C
2018-12-03,26.6,18.6,0.0,0.0,C
2018-12-04,35.2,22.3,0.028,0.07598425196850393,C
2018-12-05,25.9,14.5,0.004,0.011023622047244094,C
2018-12-06,17.4,2.9,0.004,0.011023622047244094,C
2018-12-07,26.3,12.7,0.0,0.0,C
2018-12-08,30.3,13.1,0.0,0.0,C
2018-12-09,28.3,12.3,0.0,0.0,C
2018-12-10,35.9,15.9,0.0,0.0,C
2018-12-11,29.4,12.4,0.102,0.2822834645669291,C
2018-12-12,32.1,24.7,0.016,0.04330708661417323,C
2018-12-13,37.0,27.5,0.063,0.11929133858267717,C
2018-12-14,42.3,24.0,0.0,0.0,C
2018-12-15,48.1,27.0,0.0,0.0,C
2018-12-16,39.2,20.8,0.0,0.0,C
2018-12-17,36.3,15.4,0.0,0.0,C
2018-12-18,42.6,21.2,0.0,0.0,C
2018-12-19,43.8,28.2,0.016,0.0,C
2018-12-20,32.5,22.6,0.0,0.0,C
2018-12-21,27.1,15.3,0.059,0.1625984251968504,C
2018-12-22,35.2,23.0,0.067,0.18464566929133858,C
2018-12-23,23.0,11.1,0.004,0.03267716535433071,C
2018-12-24,25.3,10.6,0.02,0.05433070866141733,C
2018-12-25,20.1,8.4,0.004,0.011023622047244094,C
2018-12-26,24.1,7.1,0.283,0.7811023622047244,C
2018-12-27,25.0,11.2,0.433,1.1826771653543307,C
2018-12-28,10.4,-15.9,0.004,0.011023622047244094,C
2018-12-29,10.0,-15.2,0.0,0.0,C
2018-12-30,25.9,10.4,0.063,0.1736220472440945,C
2018-12-31,20.1,-12.6,0.122,0.3362204724409449,C
2019-01-01,-6.2,-23.4,0.0,0.0,C
2019-01-02,29.0,-5.0,0.012,0.03267716535433071,C
2019-01-03,37.6,21.7,0.0,0.0,C
2019-01-04,36.2,23.7,0.0,0.0,C
2019-01-05,34.2,19.2,0.0,0.0,C
2019-01-06,34.0,16.2,0.008,0.021653543307086614,C
2019-01-07,35.7,27.3,0.016,0.021653543307086614,C
2019-01-08,29.8,5.9,0.008,0.021653543307086614,C
2019-01-09,5.3,-3.1,0.0,0.0,C
2019-01-10,17.1,3.4,0.0,0.0,C
2019-01-11,19.0,5.7,0.0,0.0,C
2019-01-12,27.6,17.9,0.0,0.0,C
2019-01-13,28.1,21.6,0.0,0.0,C
2019-01-14,22.8,18.9,0.0,0.0,C
2019-01-15,30.6,3.2,0.0,0.0,C
2019-01-16,5.8,-11.1,0.0,0.0,C
2019-01-17,11.0,-5.7,0.0,0.0,C
2019-01-18,-1.5,-9.5,0.008,0.021653543307086614,C
2019-01-19,-2.1,-19.2,0.0,0.0,C
2019-01-20,1.7,-7.2,0.0,0.0,C
2019-01-21,13.1,-3.8,0.232,0.6401574803149606,C
2019-01-22,17.1,3.5,0.248,0.694488188976378,C
2019-01-23,18.8,-3.7,0.016,0.04330708661417323,C
2019-01-24,11.2,-18.6,0.0,0.0,C
2019-01-25,-7.8,-24.9,0.0,0.0,C
2019-01-26,0.3,-16.6,0.024,0.05433070866141733,C
2019-01-27,5.0,-24.0,0.244,0.6834645669291338,C
2019-01-28,4.6,-6.9,0.031,0.08661417322834646,C
2019-01-29,0.2,-31.5,0.004,0.011023622047244094,C
2019-01-30,-22.0,-39.3,0.0,0.0,C
2019-01-31,-4.5,-35.4,0.012,0.03267716535433071,C
2019-02-01,18.4,-7.0,0.0,0.0,C
2019-02-02,23.4,8.1,0.0,0.0,C
2019-02-03,12.3,1.8,0.213,0.5858267716535432,C
2019-02-04,4.0,-9.4,0.201,0.5535433070866141,C
2019-02-05,4.5,-10.3,0.02,0.06496062992125984,C
2019-02-06,2.8,-1.4,0.217,0.5968503937007874,C
2019-02-07,-0.8,-8.0,0.232,0.6401574803149606,C
2019-02-08,-9.0,-21.3,0.0,0.0,C
2019-02-09,0.8,-21.6,0.012,0.04330708661417323,C
2019-02-10,6.7,-10.9,0.059,0.15196850393700786,C
2019-02-11,17.3,-9.2,0.055,0.14094488188976378,C
2019-02-12,16.3,6.2,0.126,0.347244094488189,C
2019-02-13,12.6,-9.5,0.0,0.0,C
2019-02-14,7.9,-4.5,0.02,0.05433070866141733,C
2019-02-15,2.6,-13.3,0.0,0.0,C
2019-02-16,13.0,-8.0,0.0,0.0,C
2019-02-17,18.4,0.8,0.0,0.0,C
2019-02-18,4.8,-7.2,0.0,0.0,C
2019-02-19,6.9,-14.4,0.008,0.021653543307086614,C
2019-02-20,20.8,7.8,0.339,0.9224409448818898,C
2019-02-21,22.1,10.0,0.004,0.011023622047244094,C
2019-02-22,19.3,-3.3,0.169,0.46653543307086615,C
2019-02-23,25.3,12.0,0.122,0.32559055118110236,C
2019-02-24,12.1,-8.1,0.012,0.03267716535433071,C
2019-02-25,-3.1,-18.9,0.0,0.0,C
2019-02-26,3.7,-12.5,0.087,0.23858267716535433,C
2019-02-27,5.1,-9.4,0.016,0.04330708661417323,C
2019-02-28,14.5,-4.0,0.0,0.0,C
2019-03-01,18.5,1.9,0.067,0.18464566929133858,C
2019-03-02,4.6,-10.9,0.0,0.0,C
2019-03-03,-1.7,-15.3,0.0,0.0,C
2019-03-04,10.4,-7.0,0.031,0.08661417322834646,C
2019-03-05,12.5,0.5,0.0,0.0,C
2019-03-06,14.4,-2.9,0.0,0.0,C
2019-03-07,13.0,-10.4,0.0,0.0,C
2019-03-08,26.2,7.4,0.0,0.0,C
2019-03-09,30.3,22.8,0.933,2.571259842519685,C
2019-03-10,23.1,8.2,0.028,0.06496062992125984,C
2019-03-11,19.9,-3.4,0.0,0.0,C
2019-03-12,41.4,16.5,0.0,0.0,C
2019-03-13,34.2,17.1,0.48,1.15,C
2019-03-14,33.8,26.9,0.118,0.21692913385826773,C
2019-03-15,30.8,18.3,0.008,0.021653543307086614,C
2019-03-16,27.0,8.1,0.0,0.0,C
2019-03-17,35.2,13.5,0.0,0.0,C
2019-03-18,33.6,13.9,0.0,0.0,C
2019-03-19,36.9,19.0,0.0,0.0,C
2019-03-20,39.9,23.1,0.0,0.0,C
2019-03-21,44.4,22.6,0.0,0.0,C
2019-03-22,44.0,21.6,0.0,0.0,C
2019-03-23,42.2,21.8,0.0,0.0,C
2019-03-24,37.8,24.2,0.0,0.0,C
2019-03-25,35.5,21.5,0.0,0.0,C
2019-03-26,41.0,20.7,0.0,0.0,C
2019-03-27,46.8,29.5,0.0,0.0,C
2019-03-28,38.5,26.5,0.0,0.0,C
2019-03-29,41.5,17.5,0.0,0.0,C
2019-03-30,30.8,15.3,0.0,0.0,C
2019-03-31,39.7,14.0,0.043,0.11929133858267717,C
2019-04-01,37.8,19.5,0.0,0.0,C
2019-04-02,39.1,23.5,0.055,0.10866141732283466,C
2019-04-03,36.0,20.6,0.012,0.03267716535433071,C
2019-04-04,40.8,21.6,0.0,0.0,C
2019-04-05,50.5,33.8,0.0,0.0,C
2019-04-06,57.8,32.5,0.0,0.0,C
2019-04-07,64.3,37.0,0.26,0.0,C
2019-04-08,63.0,32.7,0.063,0.0,C
2019-04-09,38.1,25.0,0.0,0.0,C
2019-04-10,36.6,23.9,0.008,0.021653543307086614,C
2019-04-11,33.1,27.8,0.65,1.7901574803149605,C
2019-04-12,33.3,26.7,0.217,0.5968503937007874,C
2019-04-13,41.5,25.1,0.0,0.0,C
2019-04-14,45.2,20.2,0.0,0.0,C
2019-04-15,45.2,28.0,0.043,0.0,C
2019-04-16,63.9,29.3,0.0,0.0,C
2019-04-17,48.5,42.5,0.398,0.0,C
2019-04-18,56.2,38.7,0.043,0.0,C
2019-04-19,62.5,30.7,0.0,0.0,C
2019-04-20,69.9,45.0,0.071,0.0,C
2019-04-21,64.0,46.1,0.043,0.0,C
2019-04-22,66.1,41.0,0.0,0.0,C
2019-04-23,67.4,36.3,0.0,0.0,C
2019-04-24,71.6,51.8,0.0,0.0,C
2019-04-25,63.1,40.5,0.0,0.0,C
2019-04-26,55.2,33.0,0.0,0.0,C
2019-04-27,54.0,36.7,0.0,0.0,C
2019-04-28,46.0,34.1,0.193,0.0,C
2019-04-29,43.5,34.2,0.181,0.1736220472440945,C
2019-04-30,46.6,33.1,0.106,0.0,C
2019-05-01,44.9,37.6,0.118,0.0,C
2019-05-02,53.4,34.6,0.031,0.0,C
2019-05-03,59.5,37.9,0.138,0.0,C
2019-05-04,56.3,37.8,0.0,0.0,C
2019-05-05,52.1,33.1,0.0,0.0,C
2019-05-06,47.4,29.4,0.0,0.0,C
2019-05-07,56.0,27.4,0.0,0.0,C
2019-05-08,49.9,41.5,0.154,0.0,C
2019-05-09,55.9,36.4,0.0,0.0,C
2019-05-10,59.8,29.7,0.0,0.0,C
2019-05-11,64.2,43.4,0.016,0.0,C
2019-05-12,62.4,41.3,0.028,0.0,C
2019-05-13,68.9,43.3,0.0,0.0,C
2019-05-14,73.8,48.7,0.0,0.0,C
2019-05-15,75.3,43.1,0.193,0.0,C
2019-05-16,62.2,47.5,0.0,0.0,C
2019-05-17,58.5,40.7,0.024,0.0,C
2019-05-18,52.3,44.1,0.685,0.0,C
2019-05-19,52.7,41.0,0.114,0.0,C
2019-05-20,64.0,35.2,0.0,0.0,C
2019-05-21,65.2,41.8,0.075,0.0,C
2019-05-22,52.2,45.3,1.059,0.0,C
2019-05-23,59.2,45.1,0.016,0.0,C
2019-05-24,68.5,47.3,0.311,0.0,C
2019-05-25,61.3,47.8,0.02,0.0,C
2019-05-26,70.8,41.0,0.087,0.0,C
2019-05-27,62.2,48.9,0.02,0.0,C
2019-05-28,67.8,41.9,0.0,0.0,C
2019-05-29,79.5,45.6,0.0,0.0,C
2019-05-30,86.4,52.8,0.0,0.0,C
2019-05-31,74.6,57.5,0.0,0.0,C
2019-06-01,68.8,49.8,0.0,0.0,C
2019-06-02,71.5,47.6,0.0,0.0,C
2019-06-03,83.5,54.3,0.004,0.0,C
2019-06-04,86.3,63.3,0.012,0.0,C
2019-06-05,81.5,61.3,0.0,0.0,C
2019-06-06,86.4,62.0,0.0,0.0,C
2019-06-07,93.1,65.4,0.0,0.0,C
2019-06-08,88.0,58.3,0.276,0.0,C
2019-06-09,70.2,53.0,0.276,0.0,C
2019-06-10,72.6,50.6,0.008,0.0,C
2019-06-11,75.0,52.0,0.039,0.0,C
2019-06-12,66.7,46.6,0.0,0.0,C
2019-06-13,74.2,46.8,0.0,0.0,C
2019-06-14,83.3,61.0,0.043,0.0,C
2019-06-15,68.8,61.0,0.154,0.0,C
2019-06-16,75.4,55.1,0.043,0.0,C
2019-06-17,67.6,51.4,0.004,0.0,C
2019-06-18,72.8,53.2,0.004,0.0,C
2019-06-19,74.8,51.8,0.035,0.0,C
2019-06-20,68.1,58.5,0.496,0.0,C
2019-06-21,76.9,57.7,0.311,0.0,C
2019-06-22,66.3,57.9,0.677,0.0,C
2019-06-23,77.9,51.9,0.0,0.0,C
2019-06-24,77.5,59.2,0.102,0.0,C
2019-06-25,77.4,59.5,0.004,0.0,C
2019-06-26,84.1,57.8,0.0,0.0,C
2019-06-27,79.0,66.4,2.539,0.0,C
2019-06-28,84.7,62.0,0.0,0.0,C
2019-06-29,88.3,67.4,0.0,0.0,C
2019-06-30,87.4,68.4,0.917,0.0,C
2019-07-01,82.4,65.6,0.0,0.0,C
2019-07-02,86.1,60.6,0.0,0.0,C
2019-07-03,85.2,67.1,0.177,0.0,C
2019-07-04,79.5,63.3,0.268,0.0,C
2019-07-05,73.5,62.0,0.067,0.0,C
2019-07-06,77.3,60.0,0.0,0.0,C
2019-07-07,84.2,55.1,0.0,0.0,C
2019-07-08,89.3,67.5,1.091,0.0,C
2019-07-09,72.8,67.2,1.709,0.0,C
2019-07-10,78.3,63.0,0.098,0.0,C
2019-07-11,82.8,56.4,0.0,0.0,C
2019-07-12,84.6,67.9,0.0,0.0,C
2019-07-13,85.6,64.8,0.016,0.0,C
2019-07-14,90.8,68.7,0.201,0.0,C
